index,smiles
1693,COc1cc2ccccc2c2c1OP(=[Se+]Sc1c(C(C)C)cc(C(C)C)cc1C(C)C)(N(CC(C)C)CC(C)C)Oc1c(OC)cc3ccccc3c1-2
1694,CC(C)c1cc(C(C)C)c(S[Se+]=P2(N(C(C)C)C(C)C)Oc3c(F)cc4ccccc4c3-c3c(c(F)cc4ccccc34)O2)c(C(C)C)c1
1695,COc1cc2ccccc2c2c1OP(=[Se+]Sc1c(C(C)C)cc(C(C)C)cc1C(C)C)(N1CCCCCC1)Oc1c(OC)cc3ccccc3c1-2
1696,CCN(CC)P1(=[S+]Sc2c(C(C)C)cc(C(C)C)cc2C(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1697,CC(C)c1cc(C(C)C)c(S[S+]=P2(N3CCCCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1698,CCC(C)N(C(C)CC)P1(=[S+]Sc2c(C(C)C)cc(C(C)C)cc2C(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1699,CC(C)CN(CC(C)C)P1(=[S+]Sc2c(C(C)C)cc(C(C)C)cc2C(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1700,CC(C)c1cc(C(C)C)c(S[S+]=P2(N(C3CCCCC3)C3CCCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1701,CCC(C)N(C(C)CC)P1(=[Se+]Sc2c(C(C)C)cc(C(C)C)cc2C(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1702,CC(C)c1cc(C(C)C)c(S[Se+]=P2(N3CCCCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1703,CC(C)CN(CC(C)C)P1(=[Se+]Sc2c(C(C)C)cc(C(C)C)cc2C(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1704,CC(C)c1cc(C(C)C)c(S[S+]=P2(N(C3CCCC3)C3CCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1705,CC(C)c1cc(C(C)C)c(S[S+]=P2(N(C(Cc3ccccc3)Cc3ccccc3)C(Cc3ccccc3)Cc3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1706,CC(C)c1cc(C(C)C)c(S[S+]=P2(N(c3ccccc3)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1707,CC(C)c1cc(C(C)C)c(S[S+]=P2(N(C(C)C)[C@@H](C)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1708,CC(C)c1cc(C(C)C)c(S[S+]=P2(N([C@@H](C)c3ccc4ccccc4c3)[C@@H](C)c3ccc4ccccc4c3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1709,COc1ccc([C@H](C)N([C@@H](C)c2ccc(OC)cc2)P2(=[S+]Sc3c(C(C)C)cc(C(C)C)cc3C(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
1710,CC(C)c1cc(C(C)C)c(S[S+]=P2(N([C@H](C)c3cccc4ccccc34)[C@@H](C)c3cccc4ccccc34)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1711,Cc1ccccc1[C@H](C)N([C@@H](C)c1ccccc1)P1(=[S+]Sc2c(C(C)C)cc(C(C)C)cc2C(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1712,CC(C)c1cc(C(C)C)c(S[S+]=P2(N([C@@H](C)c3ccc(F)cc3)[C@@H](C)c3ccc(F)cc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1713,Cc1ccc([C@H](C)N([C@@H](C)c2ccc(C)cc2)P2(=[S+]Sc3c(C(C)C)cc(C(C)C)cc3C(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
1714,CCC(CC)N(C(CC)CC)P1(=[S+]Sc2c(C(C)C)cc(C(C)C)cc2C(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1715,CC(C)c1cc(C(C)C)c(S[S+]=P2(N3CCCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1716,COc1ccc([C@@H](C)N([C@H](C)c2ccc(OC)cc2)P2(=[S+]Sc3c(C(C)C)cc(C(C)C)cc3C(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
1717,CC(C)c1cc(C(C)C)c(S[S+]=P2(N([C@H](C)c3cccc4ccccc34)[C@H](C)c3cccc4ccccc34)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1718,CCN([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)P1(=[S+]Sc2c(C(C)C)cc(C(C)C)cc2C(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1719,CC(C)c1cc(C(C)C)c(S[S+]=P2(N(Cc3ccccc3)[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1720,CC(C)c1cc(C(C)C)c(S[S+]=P2(N(c3ccccc3)[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1721,CC(C)c1cc(C(C)C)c(S[S+]=P2(N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1722,CC(C)c1cc(C(C)C)c(S[S+]=P2(N(C)C(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1723,CC(C)c1cc(C(C)C)c(S[S+]=P2(N(C)C(C)(C)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1724,CC(C)c1cc(C(C)C)c(S[S+]=P2(N(C)C3C4C[C@H]5C[C@@H](C4)C[C@@H]3C5)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1725,CC(C)c1cc(C(C)C)c(S[S+]=P2(N(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1726,CC(C)c1cc(C(C)C)c(S[S+]=P2(N3c4ccccc4CCc4ccccc43)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1727,CC(C)c1cc(C(C)C)c(S[S+]=P2(N(C(C)C)[C@H]3CCc4ccccc43)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1728,CC(C)c1cc(C(C)C)c(S[S+]=P2(N(C3CCCCC3)[C@H]3CCCc4ccccc43)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1729,CC(C)c1cc(C(C)C)c(S[S+]=P2(N(C(C)C)C3CCCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C(C)C)c1
1730,COc1ccc2c3c1OP(=[Se+]Sc1c(C(C)C)cc(C(C)C)cc1C(C)C)(N(C(C)C)C(C)C)Oc1c(OC)ccc4c1C3(CC2)CC4
1731,CC(C)c1cc(C(C)C)c(S[Se+]=P2(N(C(C)C)C(C)C)Oc3c(-c4ccccc4)ccc4c3C3(CC4)CCc4ccc(-c5ccccc5)c(c43)O2)c(C(C)C)c1
1732,CC(C)c1cc(C(C)C)c(S[Se+]=P2(N(C(C)C)C(C)C)Oc3c(-c4ccc(C(F)(F)F)cc4)ccc4c3C3(CC4)CCc4ccc(-c5ccc(C(F)(F)F)cc5)c(c43)O2)c(C(C)C)c1
1733,COc1ccc(-c2ccc3c4c2OP(=[Se+]Sc2c(C(C)C)cc(C(C)C)cc2C(C)C)(N(C(C)C)C(C)C)Oc2c(-c5ccc(OC)cc5)ccc5c2C4(CC3)CC5)cc1
1734,Cc1ccc2c3c1OP(=[S+]Sc1c(C(C)C)cc(C(C)C)cc1C(C)C)(N(C(C)C)C(C)(C)C)Oc1c(C)ccc4c1C3(CC2)CC4
1735,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)C(C)C)Oc3ccc4ccccc4c3-c3c(ccc4ccccc34)O2)c1
1736,Cc1cc(C)cc(S[Se+]=P2(N(C(C)C)C(C)C)Oc3ccc4ccccc4c3-c3c(ccc4ccccc34)O2)c1
1737,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)C(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1738,Cc1cc(C)cc(S[Se+]=P2(N(C(C)C)C(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1739,Cc1cc(C)cc(S[Se+]=P2(N(C(C)C)C(C)C)Oc3cccc4c3C3(CC4)CCc4cccc(c43)O2)c1
1740,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)C(C)C)Oc3ccc4c(c3-c3c(ccc5c3CCCC5)O2)CCCC4)c1
1741,Cc1cc(C)cc(S[Se+]=P2(N(C(C)C)C(C)C)Oc3ccc4c(c3-c3c(ccc5c3CCCC5)O2)CCCC4)c1
1742,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)C(C)C)N(C)c3ccc4c(c3-c3c(ccc5c3CCCC5)N2C)CCCC4)c1
1743,Cc1cc(C)cc(S[Se+]=P2(N(C(C)C)C(C)C)N(C)c3ccc4c(c3-c3c(ccc5c3CCCC5)N2C)CCCC4)c1
1744,Cc1cc(C)cc(S[Se+]=P2(N(C(C)C)C(C)C)N(C)c3cccc4c3C3(CC4)CCc4cccc(c43)N2C)c1
1745,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)C(C)C)N(C)c3cccc4c3C3(CC4)CCc4cccc(c43)N2C)c1
1746,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)C(C)C)Oc3cccc4c3C3(CO4)COc4cccc(c43)O2)c1
1747,Cc1cc(C)cc(S[Se+]=P2(N(C(C)C)C(C)C)Oc3cccc4c3C3(CO4)COc4cccc(c43)O2)c1
1748,Cc1cc(C)cc(S[S+]=P2(N(C)[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1749,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)C(c3ccccc3)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1750,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)[C@H]3CCCc4ccccc43)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1751,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)[C@H](C)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1752,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)[C@H](c3ccccc3)C(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1753,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)[C@H](c3ccccc3)C(F)(F)F)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1754,Cc1cc(C)cc(S[S+]=P2(N([C@H](C)c3ccccc3)[C@H](C)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1755,Cc1cc(C)cc(S[S+]=P2(N(Cc3ccccc3)Cc3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1756,Cc1cc(C)cc(S[S+]=P2(N3c4ccccc4C=Cc4ccccc43)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1757,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)C(C)(C)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1758,CC[C@H](c1ccccc1)N(C(C)C)P1(=[S+]Sc2cc(C)cc(C)c2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1759,Cc1cc(C)cc(S[S+]=P2(N3C(C)(C)CCCC3(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1760,Cc1cc(C)cc(S[S+]=P2(N(C)C)N(c3ccccc3)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2c2ccccc2)c1
1761,Cc1cc(C)cc(S[S+]=P2(N3CCCc4ccccc43)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1762,Cc1cc(C)cc(S[S+]=P2(N([C@H](C)c3ccc4ccccc4c3)[C@H](C)c3ccc4ccccc4c3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1763,Cc1cc(C)cc(S[Se+]=P2(N(C(C)C)C(C)C)Oc3c(-c4ccccc4)cc4ccccc4c3-c3c(c(-c4ccccc4)cc4ccccc34)O2)c1
1764,Cc1cc(C)cc(S[Se+]=P2(N(C(C)C)C(C)C)Oc3c(C)cc4ccccc4c3-c3c(c(C)cc4ccccc34)O2)c1
1765,COc1cc2ccccc2c2c1OP(=[Se+]Sc1cc(C)cc(C)c1)(N(C(C)C)C(C)C)Oc1c(OC)cc3ccccc3c1-2
1766,CCOc1cc2ccccc2c2c1OP(=[Se+]Sc1cc(C)cc(C)c1)(N(C(C)C)C(C)C)Oc1c(OCC)cc3ccccc3c1-2
1767,Cc1cc(C)cc(S[Se+]=P2(N(C(C)C)C(C)C)Oc3c(OCc4ccccc4)cc4ccccc4c3-c3c(c(OCc4ccccc4)cc4ccccc34)O2)c1
1768,CCC(C)N(C(C)CC)P1(=[Se+]Sc2cc(C)cc(C)c2)Oc2c(OC)cc3ccccc3c2-c2c(c(OC)cc3ccccc23)O1
1769,CCOc1cc2ccccc2c2c1OP(=[Se+]Sc1cc(C)cc(C)c1)(N(C(C)CC)C(C)CC)Oc1c(OCC)cc3ccccc3c1-2
1770,[2H]C([2H])([2H])Oc1cc2ccccc2c2c1OP(=[Se+]Sc1cc(C)cc(C)c1)(N(C(C)C)C(C)C)Oc1c(OC([2H])([2H])[2H])cc3ccccc3c1-2
1771,COc1cc2ccccc2c2c1OP(=[Se+]Sc1cc(C)cc(C)c1)(N(CC(C)C)CC(C)C)Oc1c(OC)cc3ccccc3c1-2
1772,Cc1cc(C)cc(S[Se+]=P2(N(C(C)C)C(C)C)Oc3c(F)cc4ccccc4c3-c3c(c(F)cc4ccccc34)O2)c1
1773,COc1cc2ccccc2c2c1OP(=[Se+]Sc1cc(C)cc(C)c1)(N1CCCCCC1)Oc1c(OC)cc3ccccc3c1-2
1774,CCN(CC)P1(=[S+]Sc2cc(C)cc(C)c2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1775,Cc1cc(C)cc(S[S+]=P2(N3CCCCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1776,CCC(C)N(C(C)CC)P1(=[S+]Sc2cc(C)cc(C)c2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1777,Cc1cc(C)cc(S[S+]=P2(N(CC(C)C)CC(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1778,Cc1cc(C)cc(S[S+]=P2(N(C3CCCCC3)C3CCCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1779,CCC(C)N(C(C)CC)P1(=[Se+]Sc2cc(C)cc(C)c2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1780,Cc1cc(C)cc(S[Se+]=P2(N3CCCCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1781,Cc1cc(C)cc(S[Se+]=P2(N(CC(C)C)CC(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1782,Cc1cc(C)cc(S[S+]=P2(N(C3CCCC3)C3CCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1783,Cc1cc(C)cc(S[S+]=P2(N(C(Cc3ccccc3)Cc3ccccc3)C(Cc3ccccc3)Cc3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1784,Cc1cc(C)cc(S[S+]=P2(N(c3ccccc3)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1785,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)[C@@H](C)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1786,Cc1cc(C)cc(S[S+]=P2(N([C@@H](C)c3ccc4ccccc4c3)[C@@H](C)c3ccc4ccccc4c3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1787,COc1ccc([C@H](C)N([C@@H](C)c2ccc(OC)cc2)P2(=[S+]Sc3cc(C)cc(C)c3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
1788,Cc1cc(C)cc(S[S+]=P2(N([C@H](C)c3cccc4ccccc34)[C@@H](C)c3cccc4ccccc34)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1789,Cc1cc(C)cc(S[S+]=P2(N([C@@H](C)c3ccccc3)[C@@H](C)c3ccccc3C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1790,Cc1cc(C)cc(S[S+]=P2(N([C@@H](C)c3ccc(F)cc3)[C@@H](C)c3ccc(F)cc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1791,Cc1ccc([C@H](C)N([C@@H](C)c2ccc(C)cc2)P2(=[S+]Sc3cc(C)cc(C)c3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
1792,CCC(CC)N(C(CC)CC)P1(=[S+]Sc2cc(C)cc(C)c2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1793,Cc1cc(C)cc(S[S+]=P2(N3CCCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1794,COc1ccc([C@@H](C)N([C@H](C)c2ccc(OC)cc2)P2(=[S+]Sc3cc(C)cc(C)c3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
1795,Cc1cc(C)cc(S[S+]=P2(N([C@H](C)c3cccc4ccccc34)[C@H](C)c3cccc4ccccc34)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1796,CCN([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)P1(=[S+]Sc2cc(C)cc(C)c2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1797,Cc1cc(C)cc(S[S+]=P2(N(Cc3ccccc3)[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1798,Cc1cc(C)cc(S[S+]=P2(N(c3ccccc3)[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1799,Cc1cc(C)cc(S[S+]=P2(N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1800,Cc1cc(C)cc(S[S+]=P2(N(C)C(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1801,Cc1cc(C)cc(S[S+]=P2(N(C)C(C)(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1802,Cc1cc(C)cc(S[S+]=P2(N(C)C(C)(C)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1803,Cc1cc(C)cc(S[S+]=P2(N(C)C3C4C[C@H]5C[C@@H](C4)C[C@@H]3C5)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1804,Cc1cc(C)cc(S[S+]=P2(N(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1805,Cc1cc(C)cc(S[S+]=P2(N3c4ccccc4CCc4ccccc43)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1806,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)[C@H]3CCc4ccccc43)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1807,Cc1cc(C)cc(S[S+]=P2(N(C3CCCCC3)[C@H]3CCCc4ccccc43)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1808,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)C3CCCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1
1809,COc1ccc2c3c1OP(=[Se+]Sc1cc(C)cc(C)c1)(N(C(C)C)C(C)C)Oc1c(OC)ccc4c1C3(CC2)CC4
1810,Cc1cc(C)cc(S[Se+]=P2(N(C(C)C)C(C)C)Oc3c(-c4ccccc4)ccc4c3C3(CC4)CCc4ccc(-c5ccccc5)c(c43)O2)c1
1811,Cc1cc(C)cc(S[Se+]=P2(N(C(C)C)C(C)C)Oc3c(-c4ccc(C(F)(F)F)cc4)ccc4c3C3(CC4)CCc4ccc(-c5ccc(C(F)(F)F)cc5)c(c43)O2)c1
1812,COc1ccc(-c2ccc3c4c2OP(=[Se+]Sc2cc(C)cc(C)c2)(N(C(C)C)C(C)C)Oc2c(-c5ccc(OC)cc5)ccc5c2C4(CC3)CC5)cc1
1813,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)C(C)(C)C)Oc3c(C)ccc4c3C3(CC4)CCc4ccc(C)c(c43)O2)c1
1814,COc1cccc(C)c1S[S+]=P1(N(C(C)C)C(C)C)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1
1815,COc1cccc(C)c1S[Se+]=P1(N(C(C)C)C(C)C)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1
1816,COc1cccc(C)c1S[S+]=P1(N(C(C)C)C(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1817,COc1cccc(C)c1S[Se+]=P1(N(C(C)C)C(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1818,COc1cccc(C)c1S[Se+]=P1(N(C(C)C)C(C)C)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
1819,COc1cccc(C)c1S[S+]=P1(N(C(C)C)C(C)C)Oc2ccc3c(c2-c2c(ccc4c2CCCC4)O1)CCCC3
1820,COc1cccc(C)c1S[Se+]=P1(N(C(C)C)C(C)C)Oc2ccc3c(c2-c2c(ccc4c2CCCC4)O1)CCCC3
1821,COc1cccc(C)c1S[S+]=P1(N(C(C)C)C(C)C)N(C)c2ccc3c(c2-c2c(ccc4c2CCCC4)N1C)CCCC3
1822,COc1cccc(C)c1S[Se+]=P1(N(C(C)C)C(C)C)N(C)c2ccc3c(c2-c2c(ccc4c2CCCC4)N1C)CCCC3
1823,COc1cccc(C)c1S[Se+]=P1(N(C(C)C)C(C)C)N(C)c2cccc3c2C2(CC3)CCc3cccc(c32)N1C
1824,COc1cccc(C)c1S[S+]=P1(N(C(C)C)C(C)C)N(C)c2cccc3c2C2(CC3)CCc3cccc(c32)N1C
1825,COc1cccc(C)c1S[S+]=P1(N(C(C)C)C(C)C)Oc2cccc3c2C2(CO3)COc3cccc(c32)O1
1826,COc1cccc(C)c1S[Se+]=P1(N(C(C)C)C(C)C)Oc2cccc3c2C2(CO3)COc3cccc(c32)O1
1827,COc1cccc(C)c1S[S+]=P1(N(C)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1828,COc1cccc(C)c1S[S+]=P1(N(C(C)C)C(c2ccccc2)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1829,COc1cccc(C)c1S[S+]=P1(N(C(C)C)[C@H]2CCCc3ccccc32)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1830,COc1cccc(C)c1S[S+]=P1(N(C(C)C)[C@H](C)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1831,COc1cccc(C)c1S[S+]=P1(N(C(C)C)[C@H](c2ccccc2)C(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1832,COc1cccc(C)c1S[S+]=P1(N(C(C)C)[C@H](c2ccccc2)C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1833,COc1cccc(C)c1S[S+]=P1(N([C@H](C)c2ccccc2)[C@H](C)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1834,COc1cccc(C)c1S[S+]=P1(N(Cc2ccccc2)Cc2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1835,COc1cccc(C)c1S[S+]=P1(N2c3ccccc3C=Cc3ccccc32)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1836,COc1cccc(C)c1S[S+]=P1(N(C(C)C)C(C)(C)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1837,CC[C@H](c1ccccc1)N(C(C)C)P1(=[S+]Sc2c(C)cccc2OC)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1838,COc1cccc(C)c1S[S+]=P1(N2C(C)(C)CCCC2(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1839,COc1cccc(C)c1S[S+]=P1(N(C)C)N(c2ccccc2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1c1ccccc1
1840,COc1cccc(C)c1S[S+]=P1(N2CCCc3ccccc32)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1841,COc1cccc(C)c1S[S+]=P1(N([C@H](C)c2ccc3ccccc3c2)[C@H](C)c2ccc3ccccc3c2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1842,COc1cccc(C)c1S[Se+]=P1(N(C(C)C)C(C)C)Oc2c(-c3ccccc3)cc3ccccc3c2-c2c(c(-c3ccccc3)cc3ccccc23)O1
1843,COc1cccc(C)c1S[Se+]=P1(N(C(C)C)C(C)C)Oc2c(C)cc3ccccc3c2-c2c(c(C)cc3ccccc23)O1
1844,COc1cc2ccccc2c2c1OP(=[Se+]Sc1c(C)cccc1OC)(N(C(C)C)C(C)C)Oc1c(OC)cc3ccccc3c1-2
1845,CCOc1cc2ccccc2c2c1OP(=[Se+]Sc1c(C)cccc1OC)(N(C(C)C)C(C)C)Oc1c(OCC)cc3ccccc3c1-2
1846,COc1cccc(C)c1S[Se+]=P1(N(C(C)C)C(C)C)Oc2c(OCc3ccccc3)cc3ccccc3c2-c2c(c(OCc3ccccc3)cc3ccccc23)O1
1847,CCC(C)N(C(C)CC)P1(=[Se+]Sc2c(C)cccc2OC)Oc2c(OC)cc3ccccc3c2-c2c(c(OC)cc3ccccc23)O1
1848,CCOc1cc2ccccc2c2c1OP(=[Se+]Sc1c(C)cccc1OC)(N(C(C)CC)C(C)CC)Oc1c(OCC)cc3ccccc3c1-2
